,Glaspercentage,Isolatie/infiltratie,g-waarde glas,Spuiventilatie,Zonwering,Woningtype,Oriëntatie,Klimaatbestand,Ruimtetype,GTO
40661,0.5,Matig,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,68
40662,0.5,Matig,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,106
40663,0.5,Matig,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,1098
40664,0.7,Matig,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,123
40665,0.7,Matig,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,177
40666,0.7,Matig,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,306
40667,0.7,Matig,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,1556
40668,0.3,Goed,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,30
40669,0.3,Goed,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,40
40670,0.3,Goed,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,16
40671,0.3,Goed,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,928
40672,0.5,Goed,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,66
40673,0.5,Goed,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,89
40674,0.5,Goed,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,148
40675,0.5,Goed,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,1513
40676,0.7,Goed,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,365
40677,0.7,Goed,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,189
40678,0.7,Goed,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,146
40679,0.7,Goed,0.3,TO-juli,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,2213
40680,0.3,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,195
40681,0.3,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,58
40682,0.3,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,149
40683,0.3,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,881
40684,0.5,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,245
40685,0.5,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,516
40686,0.5,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,139
40687,0.5,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,1465
40688,0.7,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,249
40689,0.7,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,1100
40690,0.7,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,379
40691,0.7,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,2229
40692,0.3,Matig,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,94
40693,0.3,Matig,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,21
40694,0.3,Matig,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,51
40695,0.3,Matig,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,1053
40696,0.5,Matig,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,155
40697,0.5,Matig,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,100
40698,0.5,Matig,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,483
40699,0.5,Matig,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,2163
40700,0.7,Matig,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,312
40701,0.7,Matig,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,1247
40702,0.7,Matig,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,239
40703,0.7,Matig,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,3473
40704,0.3,Goed,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,20
40705,0.3,Goed,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,74
40706,0.3,Goed,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,11
40707,0.3,Goed,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,1357
40708,0.5,Goed,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,91
40709,0.5,Goed,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,133
40710,0.5,Goed,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,562
40711,0.5,Goed,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,2917
40712,0.7,Goed,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,270
40713,0.7,Goed,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,1513
40714,0.7,Goed,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,343
40715,0.7,Goed,0.6,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,4696
40716,0.3,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,22
40717,0.3,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,98
40718,0.3,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,65
40719,0.3,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,546
40720,0.5,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,47
40721,0.5,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,144
40722,0.5,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,140
40723,0.5,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,730
40724,0.7,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,181
40725,0.7,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,79
40726,0.7,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,258
40727,0.7,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,984
40728,0.3,Matig,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,5
40729,0.3,Matig,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,2
40730,0.3,Matig,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,14
40731,0.3,Matig,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,543
40732,0.5,Matig,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,16
40733,0.5,Matig,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,42
40734,0.5,Matig,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,66
40735,0.5,Matig,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,898
40736,0.7,Matig,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,188
40737,0.7,Matig,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,44
40738,0.7,Matig,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,85
40739,0.7,Matig,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,1358
40740,0.3,Goed,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,0
40741,0.3,Goed,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,1
40742,0.3,Goed,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,0
40743,0.3,Goed,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,574
40744,0.5,Goed,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,14
40745,0.5,Goed,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,41
40746,0.5,Goed,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,7
40747,0.5,Goed,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,1088
40748,0.7,Goed,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,175
40749,0.7,Goed,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,53
40750,0.7,Goed,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,32
40751,0.7,Goed,0.3,21:00 tot 7:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,1757
40752,0.3,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,482
40753,0.3,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,590
40754,0.3,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,482
40755,0.3,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,1751
40756,0.5,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,776
40757,0.5,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,575
40758,0.5,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,583
40759,0.5,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,1993
40760,0.7,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,1050
40761,0.7,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,696
40762,0.7,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,673
40763,0.7,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,2259
40764,0.3,Matig,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,537
40765,0.3,Matig,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,435
40766,0.3,Matig,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,437
40767,0.3,Matig,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,2064
40768,0.5,Matig,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,569
40769,0.5,Matig,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,561
40770,0.5,Matig,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,780
40771,0.5,Matig,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,2452
40772,0.7,Matig,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,728
40773,0.7,Matig,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,1119
40774,0.7,Matig,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,704
40775,0.7,Matig,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,2872
40776,0.3,Goed,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,543
40777,0.3,Goed,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,511
40778,0.3,Goed,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,613
40779,0.3,Goed,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,2421
40780,0.5,Goed,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,683
40781,0.5,Goed,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,918
40782,0.5,Goed,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,720
40783,0.5,Goed,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,2891
40784,0.7,Goed,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,1360
40785,0.7,Goed,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,918
40786,0.7,Goed,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,890
40787,0.7,Goed,0.6,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,3352
40788,0.3,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,402
40789,0.3,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,417
40790,0.3,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,449
40791,0.3,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,1570
40792,0.5,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,443
40793,0.5,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,426
40794,0.5,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,515
40795,0.5,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,1665
40796,0.7,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,454
40797,0.7,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,479
40798,0.7,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,595
40799,0.7,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,1764
40800,0.3,Matig,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,337
40801,0.3,Matig,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,378
40802,0.3,Matig,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,354
40803,0.3,Matig,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,1786
40804,0.5,Matig,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,471
40805,0.5,Matig,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,380
40806,0.5,Matig,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,394
40807,0.5,Matig,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,1950
40808,0.7,Matig,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,438
40809,0.7,Matig,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,569
40810,0.7,Matig,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,432
40811,0.7,Matig,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,2118
40812,0.3,Goed,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,382
40813,0.3,Goed,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,428
40814,0.3,Goed,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,418
40815,0.3,Goed,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,2071
40816,0.5,Goed,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,474
40817,0.5,Goed,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,441
40818,0.5,Goed,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,529
40819,0.5,Goed,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,2255
40820,0.7,Goed,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,504
40821,0.7,Goed,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,643
40822,0.7,Goed,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,BEDROOM,534
40823,0.7,Goed,0.3,8:00 tot 22:00,Binnen slecht,Hoekwoning,Oost,3,LIVINGROOM,2454
40824,0.3,Slecht,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,199
40825,0.3,Slecht,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,179
40826,0.3,Slecht,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,114
40827,0.3,Slecht,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,726
40828,0.5,Slecht,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,319
40829,0.5,Slecht,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,191
40830,0.5,Slecht,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,277
40831,0.5,Slecht,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,1044
40832,0.7,Slecht,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,490
40833,0.7,Slecht,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,375
40834,0.7,Slecht,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,292
40835,0.7,Slecht,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,1419
40836,0.3,Matig,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,47
40837,0.3,Matig,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,83
40838,0.3,Matig,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,76
40839,0.3,Matig,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,931
40840,0.5,Matig,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,127
40841,0.5,Matig,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,232
40842,0.5,Matig,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,180
40843,0.5,Matig,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,1572
40844,0.7,Matig,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,320
40845,0.7,Matig,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,480
40846,0.7,Matig,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,263
40847,0.7,Matig,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,2360
40848,0.3,Goed,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,39
40849,0.3,Goed,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,66
40850,0.3,Goed,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,61
40851,0.3,Goed,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,1297
40852,0.5,Goed,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,152
40853,0.5,Goed,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,271
40854,0.5,Goed,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,197
40855,0.5,Goed,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,2342
40856,0.7,Goed,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,361
40857,0.7,Goed,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,638
40858,0.7,Goed,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,424
40859,0.7,Goed,0.6,TO-juli,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,3521
40860,0.3,Slecht,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,74
40861,0.3,Slecht,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,113
40862,0.3,Slecht,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,156
40863,0.3,Slecht,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,570
40864,0.5,Slecht,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,106
40865,0.5,Slecht,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,182
40866,0.5,Slecht,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,192
40867,0.5,Slecht,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,704
40868,0.7,Slecht,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,232
40869,0.7,Slecht,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,263
40870,0.7,Slecht,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,142
40871,0.7,Slecht,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,873
40872,0.3,Matig,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,42
40873,0.3,Matig,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,19
40874,0.3,Matig,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,35
40875,0.3,Matig,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,630
40876,0.5,Matig,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,93
40877,0.5,Matig,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,86
40878,0.5,Matig,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,48
40879,0.5,Matig,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,927
40880,0.7,Matig,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,134
40881,0.7,Matig,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,92
40882,0.7,Matig,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,186
40883,0.7,Matig,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,1282
40884,0.3,Goed,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,21
40885,0.3,Goed,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,10
40886,0.3,Goed,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,23
40887,0.3,Goed,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,816
40888,0.5,Goed,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,85
40889,0.5,Goed,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,63
40890,0.5,Goed,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,41
40891,0.5,Goed,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,1262
40892,0.7,Goed,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,95
40893,0.7,Goed,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,197
40894,0.7,Goed,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,BEDROOM,124
40895,0.7,Goed,0.3,TO-juli,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,1790
40896,0.3,Slecht,0.6,21:00 tot 7:00,Binnen goed,Hoekwoning,Oost,3,BEDROOM,119
40897,0.3,Slecht,0.6,21:00 tot 7:00,Binnen goed,Hoekwoning,Oost,3,BEDROOM,33
40898,0.3,Slecht,0.6,21:00 tot 7:00,Binnen goed,Hoekwoning,Oost,3,BEDROOM,84
40899,0.3,Slecht,0.6,21:00 tot 7:00,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,653
40900,0.5,Slecht,0.6,21:00 tot 7:00,Binnen goed,Hoekwoning,Oost,3,BEDROOM,78
40901,0.5,Slecht,0.6,21:00 tot 7:00,Binnen goed,Hoekwoning,Oost,3,BEDROOM,193
40902,0.5,Slecht,0.6,21:00 tot 7:00,Binnen goed,Hoekwoning,Oost,3,BEDROOM,181
40903,0.5,Slecht,0.6,21:00 tot 7:00,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,965
40904,0.7,Slecht,0.6,21:00 tot 7:00,Binnen goed,Hoekwoning,Oost,3,BEDROOM,258
40905,0.7,Slecht,0.6,21:00 tot 7:00,Binnen goed,Hoekwoning,Oost,3,BEDROOM,138
40906,0.7,Slecht,0.6,21:00 tot 7:00,Binnen goed,Hoekwoning,Oost,3,BEDROOM,348
40907,0.7,Slecht,0.6,21:00 tot 7:00,Binnen goed,Hoekwoning,Oost,3,LIVINGROOM,1343
40908,0.3,Matig,0.6,21:00 tot 7:00,Binnen goed,Hoekwoning,Oost,3,BEDROOM,24
40909,0.3,Matig,0.6,21:00 tot 7:00,Binnen goed,Hoekwoning,Oost,3,BEDROOM,6
