,Glaspercentage,Isolatie/infiltratie,g-waarde glas,Spuiventilatie,Zonwering,Woningtype,Oriëntatie,Klimaatbestand,Ruimtetype,GTO
497,2,1,1,1,0,0,1,0,LIVINGROOM,165
498,0,2,1,1,0,0,1,0,BEDROOM,0
499,0,2,1,1,0,0,1,0,LIVINGROOM,31
500,1,2,1,1,0,0,1,0,BEDROOM,0
501,1,2,1,1,0,0,1,0,LIVINGROOM,105
502,2,2,1,1,0,0,1,0,BEDROOM,15
503,2,2,1,1,0,0,1,0,LIVINGROOM,227
504,0,0,0,2,0,0,1,0,BEDROOM,0
505,0,0,0,2,0,0,1,0,LIVINGROOM,180
506,1,0,0,2,0,0,1,0,BEDROOM,13
507,1,0,0,2,0,0,1,0,LIVINGROOM,304
508,2,0,0,2,0,0,1,0,BEDROOM,104
509,2,0,0,2,0,0,1,0,LIVINGROOM,500
510,0,1,0,2,0,0,1,0,BEDROOM,0
511,0,1,0,2,0,0,1,0,LIVINGROOM,163
512,1,1,0,2,0,0,1,0,BEDROOM,21
513,1,1,0,2,0,0,1,0,LIVINGROOM,324
514,2,1,0,2,0,0,1,0,BEDROOM,156
515,2,1,0,2,0,0,1,0,LIVINGROOM,577
516,0,2,0,2,0,0,1,0,BEDROOM,0
517,0,2,0,2,0,0,1,0,LIVINGROOM,207
518,1,2,0,2,0,0,1,0,BEDROOM,53
519,1,2,0,2,0,0,1,0,LIVINGROOM,423
520,2,2,0,2,0,0,1,0,BEDROOM,268
521,2,2,0,2,0,0,1,0,LIVINGROOM,729
522,0,0,1,2,0,0,1,0,BEDROOM,0
523,0,0,1,2,0,0,1,0,LIVINGROOM,106
524,1,0,1,2,0,0,1,0,BEDROOM,0
525,1,0,1,2,0,0,1,0,LIVINGROOM,133
526,2,0,1,2,0,0,1,0,BEDROOM,0
527,2,0,1,2,0,0,1,0,LIVINGROOM,170
528,0,1,1,2,0,0,1,0,BEDROOM,0
529,0,1,1,2,0,0,1,0,LIVINGROOM,87
530,1,1,1,2,0,0,1,0,BEDROOM,0
531,1,1,1,2,0,0,1,0,LIVINGROOM,128
532,2,1,1,2,0,0,1,0,BEDROOM,0
533,2,1,1,2,0,0,1,0,LIVINGROOM,179
534,0,2,1,2,0,0,1,0,BEDROOM,0
535,0,2,1,2,0,0,1,0,LIVINGROOM,104
536,1,2,1,2,0,0,1,0,BEDROOM,0
537,1,2,1,2,0,0,1,0,LIVINGROOM,160
538,2,2,1,2,0,0,1,0,BEDROOM,1
539,2,2,1,2,0,0,1,0,LIVINGROOM,229
540,0,0,0,0,1,0,1,0,BEDROOM,0
541,0,0,0,0,1,0,1,0,LIVINGROOM,68
542,1,0,0,0,1,0,1,0,BEDROOM,0
543,1,0,0,0,1,0,1,0,LIVINGROOM,130
544,2,0,0,0,1,0,1,0,BEDROOM,16
545,2,0,0,0,1,0,1,0,LIVINGROOM,236
546,0,1,0,0,1,0,1,0,BEDROOM,0
547,0,1,0,0,1,0,1,0,LIVINGROOM,40
548,1,1,0,0,1,0,1,0,BEDROOM,0
549,1,1,0,0,1,0,1,0,LIVINGROOM,130
550,2,1,0,0,1,0,1,0,BEDROOM,28
551,2,1,0,0,1,0,1,0,LIVINGROOM,316
552,0,2,0,0,1,0,1,0,BEDROOM,0
553,0,2,0,0,1,0,1,0,LIVINGROOM,66
554,1,2,0,0,1,0,1,0,BEDROOM,6
555,1,2,0,0,1,0,1,0,LIVINGROOM,227
556,2,2,0,0,1,0,1,0,BEDROOM,95
557,2,2,0,0,1,0,1,0,LIVINGROOM,552
558,0,0,1,0,1,0,1,0,BEDROOM,0
559,0,0,1,0,1,0,1,0,LIVINGROOM,32
560,1,0,1,0,1,0,1,0,BEDROOM,0
561,1,0,1,0,1,0,1,0,LIVINGROOM,54
562,2,0,1,0,1,0,1,0,BEDROOM,0
563,2,0,1,0,1,0,1,0,LIVINGROOM,82
564,0,1,1,0,1,0,1,0,BEDROOM,0
565,0,1,1,0,1,0,1,0,LIVINGROOM,9
566,1,1,1,0,1,0,1,0,BEDROOM,0
567,1,1,1,0,1,0,1,0,LIVINGROOM,40
568,2,1,1,0,1,0,1,0,BEDROOM,0
569,2,1,1,0,1,0,1,0,LIVINGROOM,86
570,0,2,1,0,1,0,1,0,BEDROOM,0
571,0,2,1,0,1,0,1,0,LIVINGROOM,23
572,1,2,1,0,1,0,1,0,BEDROOM,0
573,1,2,1,0,1,0,1,0,LIVINGROOM,63
574,2,2,1,0,1,0,1,0,BEDROOM,1
575,2,2,1,0,1,0,1,0,LIVINGROOM,136
576,0,0,0,1,1,0,1,0,BEDROOM,0
577,0,0,0,1,1,0,1,0,LIVINGROOM,67
578,1,0,0,1,1,0,1,0,BEDROOM,0
579,1,0,0,1,1,0,1,0,LIVINGROOM,144
580,2,0,0,1,1,0,1,0,BEDROOM,12
581,2,0,0,1,1,0,1,0,LIVINGROOM,261
582,0,1,0,1,1,0,1,0,BEDROOM,0
583,0,1,0,1,1,0,1,0,LIVINGROOM,38
584,1,1,0,1,1,0,1,0,BEDROOM,0
585,1,1,0,1,1,0,1,0,LIVINGROOM,139
586,2,1,0,1,1,0,1,0,BEDROOM,24
587,2,1,0,1,1,0,1,0,LIVINGROOM,332
588,0,2,0,1,1,0,1,0,BEDROOM,0
589,0,2,0,1,1,0,1,0,LIVINGROOM,55
590,1,2,0,1,1,0,1,0,BEDROOM,0
591,1,2,0,1,1,0,1,0,LIVINGROOM,184
592,2,2,0,1,1,0,1,0,BEDROOM,44
593,2,2,0,1,1,0,1,0,LIVINGROOM,447
594,0,0,1,1,1,0,1,0,BEDROOM,0
595,0,0,1,1,1,0,1,0,LIVINGROOM,33
596,1,0,1,1,1,0,1,0,BEDROOM,0
597,1,0,1,1,1,0,1,0,LIVINGROOM,57
598,2,0,1,1,1,0,1,0,BEDROOM,0
599,2,0,1,1,1,0,1,0,LIVINGROOM,87
600,0,1,1,1,1,0,1,0,BEDROOM,0
601,0,1,1,1,1,0,1,0,LIVINGROOM,10
602,1,1,1,1,1,0,1,0,BEDROOM,0
603,1,1,1,1,1,0,1,0,LIVINGROOM,41
604,2,1,1,1,1,0,1,0,BEDROOM,0
605,2,1,1,1,1,0,1,0,LIVINGROOM,89
606,0,2,1,1,1,0,1,0,BEDROOM,0
607,0,2,1,1,1,0,1,0,LIVINGROOM,9
608,1,2,1,1,1,0,1,0,BEDROOM,0
609,1,2,1,1,1,0,1,0,LIVINGROOM,61
610,2,2,1,1,1,0,1,0,BEDROOM,0
611,2,2,1,1,1,0,1,0,LIVINGROOM,136
612,0,0,0,2,1,0,1,0,BEDROOM,0
613,0,0,0,2,1,0,1,0,LIVINGROOM,123
614,1,0,0,2,1,0,1,0,BEDROOM,0
615,1,0,0,2,1,0,1,0,LIVINGROOM,178
616,2,0,0,2,1,0,1,0,BEDROOM,0
617,2,0,0,2,1,0,1,0,LIVINGROOM,244
618,0,1,0,2,1,0,1,0,BEDROOM,0
619,0,1,0,2,1,0,1,0,LIVINGROOM,106
620,1,1,0,2,1,0,1,0,BEDROOM,0
621,1,1,0,2,1,0,1,0,LIVINGROOM,174
622,2,1,0,2,1,0,1,0,BEDROOM,1
623,2,1,0,2,1,0,1,0,LIVINGROOM,263
624,0,2,0,2,1,0,1,0,BEDROOM,0
625,0,2,0,2,1,0,1,0,LIVINGROOM,131
626,1,2,0,2,1,0,1,0,BEDROOM,0
627,1,2,0,2,1,0,1,0,LIVINGROOM,220
628,2,2,0,2,1,0,1,0,BEDROOM,9
629,2,2,0,2,1,0,1,0,LIVINGROOM,352
630,0,0,1,2,1,0,1,0,BEDROOM,0
631,0,0,1,2,1,0,1,0,LIVINGROOM,94
632,1,0,1,2,1,0,1,0,BEDROOM,0
633,1,0,1,2,1,0,1,0,LIVINGROOM,113
634,2,0,1,2,1,0,1,0,BEDROOM,0
635,2,0,1,2,1,0,1,0,LIVINGROOM,136
636,0,1,1,2,1,0,1,0,BEDROOM,0
637,0,1,1,2,1,0,1,0,LIVINGROOM,76
638,1,1,1,2,1,0,1,0,BEDROOM,0
639,1,1,1,2,1,0,1,0,LIVINGROOM,104
640,2,1,1,2,1,0,1,0,BEDROOM,0
641,2,1,1,2,1,0,1,0,LIVINGROOM,140
642,0,2,1,2,1,0,1,0,BEDROOM,0
643,0,2,1,2,1,0,1,0,LIVINGROOM,91
644,1,2,1,2,1,0,1,0,BEDROOM,0
645,1,2,1,2,1,0,1,0,LIVINGROOM,128
646,2,2,1,2,1,0,1,0,BEDROOM,0
647,2,2,1,2,1,0,1,0,LIVINGROOM,172
648,0,0,0,0,2,0,1,0,BEDROOM,0
649,0,0,0,0,2,0,1,0,LIVINGROOM,26
650,1,0,0,0,2,0,1,0,BEDROOM,0
651,1,0,0,0,2,0,1,0,LIVINGROOM,36
652,2,0,0,0,2,0,1,0,BEDROOM,0
653,2,0,0,0,2,0,1,0,LIVINGROOM,51
654,0,1,0,0,2,0,1,0,BEDROOM,0
655,0,1,0,0,2,0,1,0,LIVINGROOM,8
656,1,1,0,0,2,0,1,0,BEDROOM,0
657,1,1,0,0,2,0,1,0,LIVINGROOM,23
658,2,1,0,0,2,0,1,0,BEDROOM,0
659,2,1,0,0,2,0,1,0,LIVINGROOM,48
660,0,2,0,0,2,0,1,0,BEDROOM,0
661,0,2,0,0,2,0,1,0,LIVINGROOM,10
662,1,2,0,0,2,0,1,0,BEDROOM,0
663,1,2,0,0,2,0,1,0,LIVINGROOM,33
664,2,2,0,0,2,0,1,0,BEDROOM,0
665,2,2,0,0,2,0,1,0,LIVINGROOM,79
666,0,0,1,0,2,0,1,0,BEDROOM,0
667,0,0,1,0,2,0,1,0,LIVINGROOM,17
668,1,0,1,0,2,0,1,0,BEDROOM,0
669,1,0,1,0,2,0,1,0,LIVINGROOM,16
670,2,0,1,0,2,0,1,0,BEDROOM,0
671,2,0,1,0,2,0,1,0,LIVINGROOM,16
672,0,1,1,0,2,0,1,0,BEDROOM,0
673,0,1,1,0,2,0,1,0,LIVINGROOM,0
674,1,1,1,0,2,0,1,0,BEDROOM,0
675,1,1,1,0,2,0,1,0,LIVINGROOM,3
676,2,1,1,0,2,0,1,0,BEDROOM,0
677,2,1,1,0,2,0,1,0,LIVINGROOM,10
678,0,2,1,0,2,0,1,0,BEDROOM,0
679,0,2,1,0,2,0,1,0,LIVINGROOM,0
680,1,2,1,0,2,0,1,0,BEDROOM,0
681,1,2,1,0,2,0,1,0,LIVINGROOM,8
682,2,2,1,0,2,0,1,0,BEDROOM,0
683,2,2,1,0,2,0,1,0,LIVINGROOM,19
684,0,0,0,1,2,0,1,0,BEDROOM,0
685,0,0,0,1,2,0,1,0,LIVINGROOM,25
686,1,0,0,1,2,0,1,0,BEDROOM,0
687,1,0,0,1,2,0,1,0,LIVINGROOM,36
688,2,0,0,1,2,0,1,0,BEDROOM,0
689,2,0,0,1,2,0,1,0,LIVINGROOM,49
690,0,1,0,1,2,0,1,0,BEDROOM,0
691,0,1,0,1,2,0,1,0,LIVINGROOM,7
692,1,1,0,1,2,0,1,0,BEDROOM,0
693,1,1,0,1,2,0,1,0,LIVINGROOM,22
694,2,1,0,1,2,0,1,0,BEDROOM,0
695,2,1,0,1,2,0,1,0,LIVINGROOM,44
696,0,2,0,1,2,0,1,0,BEDROOM,0
697,0,2,0,1,2,0,1,0,LIVINGROOM,6
698,1,2,0,1,2,0,1,0,BEDROOM,0
699,1,2,0,1,2,0,1,0,LIVINGROOM,24
700,2,2,0,1,2,0,1,0,BEDROOM,0
701,2,2,0,1,2,0,1,0,LIVINGROOM,64
702,0,0,1,1,2,0,1,0,BEDROOM,0
703,0,0,1,1,2,0,1,0,LIVINGROOM,14
704,1,0,1,1,2,0,1,0,BEDROOM,0
705,1,0,1,1,2,0,1,0,LIVINGROOM,16
706,2,0,1,1,2,0,1,0,BEDROOM,0
707,2,0,1,1,2,0,1,0,LIVINGROOM,16
708,0,1,1,1,2,0,1,0,BEDROOM,0
709,0,1,1,1,2,0,1,0,LIVINGROOM,0
710,1,1,1,1,2,0,1,0,BEDROOM,0
711,1,1,1,1,2,0,1,0,LIVINGROOM,5
712,2,1,1,1,2,0,1,0,BEDROOM,0
713,2,1,1,1,2,0,1,0,LIVINGROOM,11
714,0,2,1,1,2,0,1,0,BEDROOM,0
715,0,2,1,1,2,0,1,0,LIVINGROOM,0
716,1,2,1,1,2,0,1,0,BEDROOM,0
717,1,2,1,1,2,0,1,0,LIVINGROOM,5
718,2,2,1,1,2,0,1,0,BEDROOM,0
719,2,2,1,1,2,0,1,0,LIVINGROOM,14
720,0,0,0,2,2,0,1,0,BEDROOM,0
721,0,0,0,2,2,0,1,0,LIVINGROOM,88
722,1,0,0,2,2,0,1,0,BEDROOM,0
723,1,0,0,2,2,0,1,0,LIVINGROOM,102
724,2,0,0,2,2,0,1,0,BEDROOM,0
725,2,0,0,2,2,0,1,0,LIVINGROOM,119
726,0,1,0,2,2,0,1,0,BEDROOM,0
727,0,1,0,2,2,0,1,0,LIVINGROOM,70
728,1,1,0,2,2,0,1,0,BEDROOM,0
729,1,1,0,2,2,0,1,0,LIVINGROOM,94
730,2,1,0,2,2,0,1,0,BEDROOM,0
731,2,1,0,2,2,0,1,0,LIVINGROOM,119
732,0,2,0,2,2,0,1,0,BEDROOM,0
733,0,2,0,2,2,0,1,0,LIVINGROOM,87
734,1,2,0,2,2,0,1,0,BEDROOM,0
735,1,2,0,2,2,0,1,0,LIVINGROOM,114
736,2,2,0,2,2,0,1,0,BEDROOM,0
737,2,2,0,2,2,0,1,0,LIVINGROOM,154
738,0,0,1,2,2,0,1,0,BEDROOM,0
739,0,0,1,2,2,0,1,0,LIVINGROOM,76
740,1,0,1,2,2,0,1,0,BEDROOM,0
741,1,0,1,2,2,0,1,0,LIVINGROOM,76
742,2,0,1,2,2,0,1,0,BEDROOM,0
743,2,0,1,2,2,0,1,0,LIVINGROOM,78
744,0,1,1,2,2,0,1,0,BEDROOM,0
745,0,1,1,2,2,0,1,0,LIVINGROOM,60
746,1,1,1,2,2,0,1,0,BEDROOM,0
747,1,1,1,2,2,0,1,0,LIVINGROOM,67
748,2,1,1,2,2,0,1,0,BEDROOM,0
749,2,1,1,2,2,0,1,0,LIVINGROOM,79
750,0,2,1,2,2,0,1,0,BEDROOM,0
751,0,2,1,2,2,0,1,0,LIVINGROOM,69
752,1,2,1,2,2,0,1,0,BEDROOM,0
753,1,2,1,2,2,0,1,0,LIVINGROOM,82
754,2,2,1,2,2,0,1,0,BEDROOM,0
755,2,2,1,2,2,0,1,0,LIVINGROOM,94
756,0,0,0,0,3,0,1,0,BEDROOM,0
757,0,0,0,0,3,0,1,0,LIVINGROOM,35
758,1,0,0,0,3,0,1,0,BEDROOM,0
759,1,0,0,0,3,0,1,0,LIVINGROOM,95
760,2,0,0,0,3,0,1,0,BEDROOM,0
761,2,0,0,0,3,0,1,0,LIVINGROOM,160
762,0,1,0,0,3,0,1,0,BEDROOM,0
763,0,1,0,0,3,0,1,0,LIVINGROOM,32
764,1,1,0,0,3,0,1,0,BEDROOM,0
765,1,1,0,0,3,0,1,0,LIVINGROOM,108
766,2,1,0,0,3,0,1,0,BEDROOM,0
767,2,1,0,0,3,0,1,0,LIVINGROOM,192
768,0,2,0,0,3,0,1,0,BEDROOM,0
769,0,2,0,0,3,0,1,0,LIVINGROOM,51
770,1,2,0,0,3,0,1,0,BEDROOM,0
771,1,2,0,0,3,0,1,0,LIVINGROOM,161
772,2,2,0,0,3,0,1,0,BEDROOM,12
773,2,2,0,0,3,0,1,0,LIVINGROOM,331
774,0,0,1,0,3,0,1,0,BEDROOM,0
775,0,0,1,0,3,0,1,0,LIVINGROOM,10
776,1,0,1,0,3,0,1,0,BEDROOM,0
777,1,0,1,0,3,0,1,0,LIVINGROOM,24
778,2,0,1,0,3,0,1,0,BEDROOM,0
779,2,0,1,0,3,0,1,0,LIVINGROOM,32
780,0,1,1,0,3,0,1,0,BEDROOM,0
781,0,1,1,0,3,0,1,0,LIVINGROOM,1
782,1,1,1,0,3,0,1,0,BEDROOM,0
783,1,1,1,0,3,0,1,0,LIVINGROOM,18
784,2,1,1,0,3,0,1,0,BEDROOM,0
785,2,1,1,0,3,0,1,0,LIVINGROOM,34
786,0,2,1,0,3,0,1,0,BEDROOM,0
787,0,2,1,0,3,0,1,0,LIVINGROOM,8
788,1,2,1,0,3,0,1,0,BEDROOM,0
789,1,2,1,0,3,0,1,0,LIVINGROOM,30
790,2,2,1,0,3,0,1,0,BEDROOM,0
791,2,2,1,0,3,0,1,0,LIVINGROOM,51
792,0,0,0,1,3,0,1,0,BEDROOM,0
793,0,0,0,1,3,0,1,0,LIVINGROOM,34
794,1,0,0,1,3,0,1,0,BEDROOM,0
795,1,0,0,1,3,0,1,0,LIVINGROOM,96
796,2,0,0,1,3,0,1,0,BEDROOM,0
797,2,0,0,1,3,0,1,0,LIVINGROOM,162
798,0,1,0,1,3,0,1,0,BEDROOM,0
799,0,1,0,1,3,0,1,0,LIVINGROOM,28
800,1,1,0,1,3,0,1,0,BEDROOM,0
801,1,1,0,1,3,0,1,0,LIVINGROOM,104
802,2,1,0,1,3,0,1,0,BEDROOM,0
803,2,1,0,1,3,0,1,0,LIVINGROOM,176
804,0,2,0,1,3,0,1,0,BEDROOM,0
805,0,2,0,1,3,0,1,0,LIVINGROOM,33
806,1,2,0,1,3,0,1,0,BEDROOM,0
807,1,2,0,1,3,0,1,0,LIVINGROOM,129
808,2,2,0,1,3,0,1,0,BEDROOM,0
809,2,2,0,1,3,0,1,0,LIVINGROOM,233
810,0,0,1,1,3,0,1,0,BEDROOM,0
811,0,0,1,1,3,0,1,0,LIVINGROOM,10
812,1,0,1,1,3,0,1,0,BEDROOM,0
813,1,0,1,1,3,0,1,0,LIVINGROOM,24
814,2,0,1,1,3,0,1,0,BEDROOM,0
815,2,0,1,1,3,0,1,0,LIVINGROOM,31
816,0,1,1,1,3,0,1,0,BEDROOM,0
817,0,1,1,1,3,0,1,0,LIVINGROOM,1
818,1,1,1,1,3,0,1,0,BEDROOM,0
819,1,1,1,1,3,0,1,0,LIVINGROOM,16
820,2,1,1,1,3,0,1,0,BEDROOM,0
821,2,1,1,1,3,0,1,0,LIVINGROOM,33
822,0,2,1,1,3,0,1,0,BEDROOM,0
823,0,2,1,1,3,0,1,0,LIVINGROOM,1
824,1,2,1,1,3,0,1,0,BEDROOM,0
825,1,2,1,1,3,0,1,0,LIVINGROOM,22
826,2,2,1,1,3,0,1,0,BEDROOM,0
827,2,2,1,1,3,0,1,0,LIVINGROOM,44
828,0,0,0,2,3,0,1,0,BEDROOM,0
829,0,0,0,2,3,0,1,0,LIVINGROOM,100
830,1,0,0,2,3,0,1,0,BEDROOM,0
831,1,0,0,2,3,0,1,0,LIVINGROOM,149
832,2,0,0,2,3,0,1,0,BEDROOM,2
833,2,0,0,2,3,0,1,0,LIVINGROOM,214
834,0,1,0,2,3,0,1,0,BEDROOM,0
835,0,1,0,2,3,0,1,0,LIVINGROOM,97
836,1,1,0,2,3,0,1,0,BEDROOM,0
837,1,1,0,2,3,0,1,0,LIVINGROOM,166
838,2,1,0,2,3,0,1,0,BEDROOM,2
839,2,1,0,2,3,0,1,0,LIVINGROOM,237
840,0,2,0,2,3,0,1,0,BEDROOM,0
841,0,2,0,2,3,0,1,0,LIVINGROOM,126
842,1,2,0,2,3,0,1,0,BEDROOM,0
843,1,2,0,2,3,0,1,0,LIVINGROOM,214
844,2,2,0,2,3,0,1,0,BEDROOM,9
845,2,2,0,2,3,0,1,0,LIVINGROOM,300
846,0,0,1,2,3,0,1,0,BEDROOM,0
847,0,0,1,2,3,0,1,0,LIVINGROOM,69
848,1,0,1,2,3,0,1,0,BEDROOM,0
849,1,0,1,2,3,0,1,0,LIVINGROOM,84
850,2,0,1,2,3,0,1,0,BEDROOM,0
851,2,0,1,2,3,0,1,0,LIVINGROOM,97
852,0,1,1,2,3,0,1,0,BEDROOM,0
853,0,1,1,2,3,0,1,0,LIVINGROOM,65
854,1,1,1,2,3,0,1,0,BEDROOM,0
855,1,1,1,2,3,0,1,0,LIVINGROOM,83
856,2,1,1,2,3,0,1,0,BEDROOM,0
857,2,1,1,2,3,0,1,0,LIVINGROOM,102
858,0,2,1,2,3,0,1,0,BEDROOM,0
859,0,2,1,2,3,0,1,0,LIVINGROOM,79
860,1,2,1,2,3,0,1,0,BEDROOM,0
861,1,2,1,2,3,0,1,0,LIVINGROOM,103
862,2,2,1,2,3,0,1,0,BEDROOM,0
863,2,2,1,2,3,0,1,0,LIVINGROOM,126
864,0,0,0,0,0,0,2,0,BEDROOM,17
865,0,0,0,0,0,0,2,0,LIVINGROOM,190
866,1,0,0,0,0,0,2,0,BEDROOM,167
867,1,0,0,0,0,0,2,0,LIVINGROOM,534
868,2,0,0,0,0,0,2,0,BEDROOM,563
869,2,0,0,0,0,0,2,0,LIVINGROOM,1103
870,0,1,0,0,0,0,2,0,BEDROOM,10
871,0,1,0,0,0,0,2,0,LIVINGROOM,170
872,1,1,0,0,0,0,2,0,BEDROOM,227
873,1,1,0,0,0,0,2,0,LIVINGROOM,637
874,2,1,0,0,0,0,2,0,BEDROOM,801
875,2,1,0,0,0,0,2,0,LIVINGROOM,1433
876,0,2,0,0,0,0,2,0,BEDROOM,30
877,0,2,0,0,0,0,2,0,LIVINGROOM,307
878,1,2,0,0,0,0,2,0,BEDROOM,431
879,1,2,0,0,0,0,2,0,LIVINGROOM,1025
880,2,2,0,0,0,0,2,0,BEDROOM,1408
881,2,2,0,0,0,0,2,0,LIVINGROOM,2219
882,0,0,1,0,0,0,2,0,BEDROOM,0
883,0,0,1,0,0,0,2,0,LIVINGROOM,67
884,1,0,1,0,0,0,2,0,BEDROOM,1
885,1,0,1,0,0,0,2,0,LIVINGROOM,117
886,2,0,1,0,0,0,2,0,BEDROOM,28
887,2,0,1,0,0,0,2,0,LIVINGROOM,193
888,0,1,1,0,0,0,2,0,BEDROOM,0
889,0,1,1,0,0,0,2,0,LIVINGROOM,38
890,1,1,1,0,0,0,2,0,BEDROOM,0
891,1,1,1,0,0,0,2,0,LIVINGROOM,106
892,2,1,1,0,0,0,2,0,BEDROOM,34
893,2,1,1,0,0,0,2,0,LIVINGROOM,226
894,0,2,1,0,0,0,2,0,BEDROOM,0
895,0,2,1,0,0,0,2,0,LIVINGROOM,51
896,1,2,1,0,0,0,2,0,BEDROOM,7
897,1,2,1,0,0,0,2,0,LIVINGROOM,164
898,2,2,1,0,0,0,2,0,BEDROOM,71
899,2,2,1,0,0,0,2,0,LIVINGROOM,388
900,0,0,0,1,0,0,2,0,BEDROOM,10
901,0,0,0,1,0,0,2,0,LIVINGROOM,177
902,1,0,0,1,0,0,2,0,BEDROOM,135
903,1,0,0,1,0,0,2,0,LIVINGROOM,489
904,2,0,0,1,0,0,2,0,BEDROOM,527
905,2,0,0,1,0,0,2,0,LIVINGROOM,1005
906,0,1,0,1,0,0,2,0,BEDROOM,1
907,0,1,0,1,0,0,2,0,LIVINGROOM,157
908,1,1,0,1,0,0,2,0,BEDROOM,168
909,1,1,0,1,0,0,2,0,LIVINGROOM,548
910,2,1,0,1,0,0,2,0,BEDROOM,710
911,2,1,0,1,0,0,2,0,LIVINGROOM,1226
912,0,2,0,1,0,0,2,0,BEDROOM,3
913,0,2,0,1,0,0,2,0,LIVINGROOM,214
914,1,2,0,1,0,0,2,0,BEDROOM,244
915,1,2,0,1,0,0,2,0,LIVINGROOM,744
916,2,2,0,1,0,0,2,0,BEDROOM,1128
917,2,2,0,1,0,0,2,0,LIVINGROOM,1701
918,0,0,1,1,0,0,2,0,BEDROOM,0
919,0,0,1,1,0,0,2,0,LIVINGROOM,64
920,1,0,1,1,0,0,2,0,BEDROOM,0
921,1,0,1,1,0,0,2,0,LIVINGROOM,116
922,2,0,1,1,0,0,2,0,BEDROOM,19
923,2,0,1,1,0,0,2,0,LIVINGROOM,187
924,0,1,1,1,0,0,2,0,BEDROOM,0
925,0,1,1,1,0,0,2,0,LIVINGROOM,35
926,1,1,1,1,0,0,2,0,BEDROOM,0
927,1,1,1,1,0,0,2,0,LIVINGROOM,101
928,2,1,1,1,0,0,2,0,BEDROOM,19
929,2,1,1,1,0,0,2,0,LIVINGROOM,215
930,0,2,1,1,0,0,2,0,BEDROOM,0
931,0,2,1,1,0,0,2,0,LIVINGROOM,39
932,1,2,1,1,0,0,2,0,BEDROOM,0
933,1,2,1,1,0,0,2,0,LIVINGROOM,133
934,2,2,1,1,0,0,2,0,BEDROOM,26
935,2,2,1,1,0,0,2,0,LIVINGROOM,311
936,0,0,0,2,0,0,2,0,BEDROOM,12
937,0,0,0,2,0,0,2,0,LIVINGROOM,207
938,1,0,0,2,0,0,2,0,BEDROOM,70
939,1,0,0,2,0,0,2,0,LIVINGROOM,397
940,2,0,0,2,0,0,2,0,BEDROOM,175
941,2,0,0,2,0,0,2,0,LIVINGROOM,621
942,0,1,0,2,0,0,2,0,BEDROOM,7
943,0,1,0,2,0,0,2,0,LIVINGROOM,182
944,1,1,0,2,0,0,2,0,BEDROOM,73
945,1,1,0,2,0,0,2,0,LIVINGROOM,417
946,2,1,0,2,0,0,2,0,BEDROOM,194
947,2,1,0,2,0,0,2,0,LIVINGROOM,677
948,0,2,0,2,0,0,2,0,BEDROOM,16
949,0,2,0,2,0,0,2,0,LIVINGROOM,240
950,1,2,0,2,0,0,2,0,BEDROOM,98
951,1,2,0,2,0,0,2,0,LIVINGROOM,514
952,2,2,0,2,0,0,2,0,BEDROOM,237
953,2,2,0,2,0,0,2,0,LIVINGROOM,805
954,0,0,1,2,0,0,2,0,BEDROOM,0
955,0,0,1,2,0,0,2,0,LIVINGROOM,116
956,1,0,1,2,0,0,2,0,BEDROOM,3
957,1,0,1,2,0,0,2,0,LIVINGROOM,149
958,2,0,1,2,0,0,2,0,BEDROOM,15
959,2,0,1,2,0,0,2,0,LIVINGROOM,196
960,0,1,1,2,0,0,2,0,BEDROOM,0
961,0,1,1,2,0,0,2,0,LIVINGROOM,91
962,1,1,1,2,0,0,2,0,BEDROOM,2
963,1,1,1,2,0,0,2,0,LIVINGROOM,139
964,2,1,1,2,0,0,2,0,BEDROOM,18
965,2,1,1,2,0,0,2,0,LIVINGROOM,209
966,0,2,1,2,0,0,2,0,BEDROOM,0
967,0,2,1,2,0,0,2,0,LIVINGROOM,110
968,1,2,1,2,0,0,2,0,BEDROOM,4
969,1,2,1,2,0,0,2,0,LIVINGROOM,173
970,2,2,1,2,0,0,2,0,BEDROOM,29
971,2,2,1,2,0,0,2,0,LIVINGROOM,283
972,0,0,0,0,1,0,2,0,BEDROOM,0
973,0,0,0,0,1,0,2,0,LIVINGROOM,89
974,1,0,0,0,1,0,2,0,BEDROOM,10
975,1,0,0,0,1,0,2,0,LIVINGROOM,186
976,2,0,0,0,1,0,2,0,BEDROOM,62
977,2,0,0,0,1,0,2,0,LIVINGROOM,372
978,0,1,0,0,1,0,2,0,BEDROOM,0
979,0,1,0,0,1,0,2,0,LIVINGROOM,55
980,1,1,0,0,1,0,2,0,BEDROOM,8
981,1,1,0,0,1,0,2,0,LIVINGROOM,198
982,2,1,0,0,1,0,2,0,BEDROOM,84
983,2,1,0,0,1,0,2,0,LIVINGROOM,466
984,0,2,0,0,1,0,2,0,BEDROOM,0
985,0,2,0,0,1,0,2,0,LIVINGROOM,86
986,1,2,0,0,1,0,2,0,BEDROOM,28
987,1,2,0,0,1,0,2,0,LIVINGROOM,354
988,2,2,0,0,1,0,2,0,BEDROOM,190
989,2,2,0,0,1,0,2,0,LIVINGROOM,768
990,0,0,1,0,1,0,2,0,BEDROOM,0
991,0,0,1,0,1,0,2,0,LIVINGROOM,50
992,1,0,1,0,1,0,2,0,BEDROOM,0
